"Discount","Customer ID","Ship Mode","Customer Segment","Product Category","Product Name","Region","Order Date","Ship Date","Order ID","Profit","Quantity ordered new","Sales"
0.02,"2260","3","2","2","Avery White Multi-Purpose Labels","3",42050,42051,"89601",-52.864,17,87.11
0.01,"2260","3","2","3","Accessory15","3",42050,42051,"89601",45.378,9,170.46
0.08,"2260","3","2","2","Avery White Multi-Purpose Labels","3",42115,42116,"89602",411.5172,1,4.95
0.09,"2260","1","2","3","Epson C82 Color Inkjet Printer","3",42115,42117,"89602",411.5172,4,461.24
0.09,"2264","3","2","2","Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection","1",42030,42033,"86611",359.83,3,577.75
0.1,"2265","3","2","2","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""","1",42033,42036,"86612",-69.874,8,59.4
0.01,"2265","3","2","2","Xerox 213","1",42033,42035,"86612",-135.74,10,66.46
0.02,"2266","3","2","2","Holmes Replacement Filter for HEPA Air Cleaner, Medium Room","1",42150,42152,"86610",-14.52,3,35.35
0.01,"2266","3","2","2","#10 White Business Envelopes,4 1/8 x 9 1/2","1",42150,42151,"86610",171.2649,16,248.21
0.08,"2268","1","4","1","Bevis Round Bullnose 29"" High Table Top","3",42158,42162,"89571",138.222,17,1913.84
0.01,"2270","3","4","2","Kensington 6 Outlet Guardian Standard Surge Protector","3",42041,42043,"89572",411.5172,18,375.03
0.09,"2270","3","4","2","Super Bands, 12/Pack","3",42041,42046,"89572",-381.8412,12,22.11
0.08,"2270","3","4","3","V70","3",42041,42046,"89572",-156.772,17,1913.84
0.08,"2272","2","2","2","Acme Galleria® Hot Forged Steel Scissors with Colored Handles","1",42079,42081,"90110",-37.6,5,78.08
0.04,"2273","3","2","2","Belkin 325VA UPS Surge Protector, 6'","1",42129,42129,"90109",411.5172,17,1913.84
0.02,"2273","3","2","3","Accessory36","1",42129,42129,"90109",-222.816,4,201.32
0.05,"2274","1","2","1","Westinghouse Floor Lamp with Metal Mesh Shade, Black","1",42129,42133,"90109",-133.71,12,298.51
0.01,"2276","3","1","3","T28 WORLD","2",42185,42185,"91502",411.5172,22,1913.84
0.04,"2279","2","3","2","Ampad #10 Peel & Seel® Holiday Envelopes","2",42177,42181,"85949",10.32,7,35.93
0.08,"2281","3","3","3","V70","1",42031,42032,"85948",411.5172,10,1610.84
0.04,"2282","3","3","2","Xerox 1903","1",42040,42042,"85950",-36.0308,14,86.12
0.01,"2283","3","3","2","Harmony HEPA Quiet Air Purifiers","1",42028,42030,"85947",-28.954,6,76.87
0.02,"2285","2","2","2","Portfile® Personal File Boxes","3",42076,42078,"90148",-85.022,21,374.6
0,"2286","3","2","2","Avery 493","3",42039,42041,"90145",99.198,12,61.87
0.01,"2286","3","2","2","Array® Parchment Paper, Assorted Colors","3",42039,42040,"90145",136.0314,6,48.88
0.1,"2286","3","2","2","HP Office Paper (20Lb. and 87 Bright)","3",42039,42042,"90145",-100.072,3,21.56
0.01,"2287","3","2","2","Computer Printout Paper with Letter-Trim Perforations","3",42088,42088,"90146",-12.0267,8,164.67
0.03,"2287","3","2","2","Xerox 1933","3",42088,42089,"90146",122.508,6,72.74
0.05,"2287","2","2","2","Hunt Boston® Vacuum Mount KS Pencil Sharpener","3",42088,42090,"90146",-12.0267,12,418.75
0.1,"2287","3","2","2","Desktop 3-Pocket Hot File®","3",42054,42059,"90147",34.068,9,469.59
0.01,"2289","3","3","1","Master Giant Foot® Doorstop, Safety Yellow","1",42128,42128,"88165",2.97,17,136.25
0,"2290","3","3","2","Belkin F9M820V08 8 Outlet Surge","1",42010,42012,"88163",385.3029,12,558.41
0.03,"2290","3","3","2","Holmes HEPA Air Purifier","1",42010,42012,"88163",187.2,13,290.22
0.07,"2290","3","2","3","Logitech Cordless Navigator Duo","1",42039,42041,"88164",411.5172,15,1129.67
0.07,"2302","1","2","1","Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","3",42046,42048,"87695",27.726,9,1913.84
0.1,"2302","3","2","2","Round Specialty Laser Printer Labels","3",42007,42008,"87696",244.464,8,92.02
0.1,"2302","1","2","1","Bevis Round Conference Table Top & Single Column Base","3",42007,42008,"87696",-381.8412,2,283.55
0.07,"2303","1","2","1","Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","2",42046,42048,"47493",-96.05,36,1913.84
0.1,"2303","1","2","1","Bevis Round Conference Table Top & Single Column Base","2",42007,42008,"37987",-270.85,6,850.64
0,"2305","3","4","2","Tyvek® Side-Opening Peel & Seel® Expanding Envelopes","1",42176,42179,"89869",411.5172,12,1159.79
0.08,"2308","3","4","1","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7","3",42087,42089,"90557",-50.4,2,20.22
0.03,"2308","3","4","2","Fellowes Staxonsteel® Drawer Files","3",42087,42091,"90557",-348.754,8,1548.97
0.08,"2323","1","4","2","Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter","4",42079,42080,"88721",-381.8412,5,337.86
0.04,"2323","3","4","2","Boston 1730 StandUp Electric Pencil Sharpener","4",42079,42081,"88721",-52.12,4,84.21
0.06,"2323","2","4","3","Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack","4",42174,42174,"88722",-27.005,7,38.74
0.06,"2330","3","3","2","Lock-Up Easel 'Spel-Binder'","1",42087,42090,"90964",74.6385,5,134.09
0.06,"2333","1","4","1","Global Ergonomic Managers Chair","1",42178,42179,"89611",-122.235,1,191.73
0.06,"2334","3","1","1","Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""","1",42100,42102,"89608",411.5172,10,618.85
0.05,"2334","3","4","2","Holmes Replacement Filter for HEPA Air Cleaner, Large Room","1",42103,42105,"89609",-190.49,8,115.99
0.08,"2334","3","4","2","Newell 318","1",42103,42104,"89609",-8.77,7,19.46
0.06,"2334","3","3","2","Rubber Band Ball","1",42157,42164,"89610",-7.685,12,44.75
0.06,"2338","3","3","1","Eldon® Wave Desk Accessories","2",42017,42017,"91480",-82.5592,4,9.23
0.1,"2338","3","3","2","Wilson Jones DublLock® D-Ring Binders","2",42092,42092,"91481",18.1475,15,96.13
0.05,"2339","3","3","2","Peel & Seel® Recycled Catalog Envelopes, Brown","1",42149,42152,"91482",2.806,6,73.96
0.07,"2345","1","2","1","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","3",42077,42078,"89504",-132.426,9,1805.9
0.02,"2345","1","2","1","Bevis Round Conference Table Top, X-Base","3",42077,42077,"89504",-381.8412,2,311.41
0.03,"2346","1","2","3","Panasonic KX-P3200 Dot Matrix Printer","3",42014,42019,"89503",-48.972,12,1913.84
0.1,"2346","1","2","1","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","3",42144,42145,"89505",62.298,17,1913.84
0.08,"2351","3","2","2","Xerox 220","2",42093,42096,"86163",-119.32,13,80.86
0.06,"2352","3","1","2","Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers","2",42175,42178,"86165",411.5172,18,1096.63
0.07,"2352","3","1","3","T65","2",42175,42178,"86165",-222.343,4,632.12
0.09,"2352","3","3","1","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table","2",42178,42179,"86166",-381.8412,19,1302.98
0.04,"2353","3","2","2","Newell 315","2",42123,42124,"86164",52.6976,22,131.79
0.01,"2353","3","2","3","Accessory25","2",42123,42124,"86164",-78.19416,2,35.33
0.1,"2355","3","1","1","Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock","4",42050,42051,"91304",411.5172,9,674.55
0.06,"2355","1","1","1","Bevis Round Conference Table Top & Single Column Base","4",42171,42173,"91306",-89.27,12,1721.24
0,"2356","3","1","1","Seth Thomas 14"" Putty-Colored Wall Clock","4",42078,42080,"91305",385.37,22,668.38
0.1,"2358","3","2","3","TimeportP7382","3",42067,42071,"88267",147,2,324.62
0.05,"2358","3","3","2","Kleencut® Forged Office Shears by Acme United Corporation","3",42049,42051,"88268",-381.8412,19,40.93
0,"2359","3","3","2","Post-it® “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad","3",42040,42040,"88265",167.16,7,53.42
0.06,"2361","3","2","3","80 Minute Slim Jewel Case CD-R , 10/Pack - Staples","3",42060,42061,"88266",-344.82,1,8.49
0,"2363","3","3","1","DAX Cubicle Frames - 8x10","2",42105,42107,"90040",-61.5276,11,69.89
0.07,"2369","3","1","2","Xerox 1903","3",42017,42019,"90408",-41.9727,13,77.42
0.01,"2372","3","2","2","Newell 310","1",42078,42079,"90714",-1.56,4,7.2
0.05,"2376","3","2","2","Newell 342","4",42068,42069,"91321",-100.24,18,61.29
0.03,"2376","3","2","2","Eldon Shelf Savers™ Cubes and Bins","4",42068,42070,"91321",-262.62,15,109.15
0.06,"2379","3","4","2","GBC Therma-A-Bind 250T Electric Binding System","1",42129,42131,"86655",411.5172,12,1477.84
0.07,"2380","3","4","2","Avery Hi-Liter® Fluorescent Desk Style Markers","1",42120,42122,"86654",19.04,9,29.08
0.08,"2380","1","4","2","Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter","1",42129,42131,"86655",-381.8412,17,1162.46
0.07,"2382","3","4","2","Avery Hi-Liter® Fluorescent Desk Style Markers","2",42120,42122,"13606",19.04,34,109.86
0.06,"2382","3","4","2","GBC Therma-A-Bind 250T Electric Binding System","2",42129,42131,"962",411.5172,48,1913.84
0.08,"2382","1","4","2","Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter","2",42129,42131,"962",-381.8412,68,1913.84
0.1,"2385","1","4","1","Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum","4",42146,42148,"89184",411.5172,18,1913.84
0.06,"2391","3","2","3","Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack","2",42149,42150,"91122",-45.64,9,42.46
0.1,"2391","3","2","2","Tyvek ® Top-Opening Peel & Seel Envelopes, Plain White","2",42149,42151,"91122",204.49,12,314.06
0,"2391","3","2","3","Polycom Soundstation EX Audio-Conferencing Telephone, Black","2",42159,42161,"91123",-381.8412,1,1009.99
0.05,"2391","2","2","2","Xerox 23","2",42159,42160,"91123",-22.56,13,92.16
0.02,"2393","3","2","2","Xerox 216","3",42153,42155,"86950",-381.8412,2,16.5
0.06,"2393","3","2","1","Eldon Antistatic Chair Mats for Low to Medium Pile Carpets","3",42008,42010,"86951",-45.01,12,1202.66
0.01,"2394","3","2","2","Fellowes Binding Cases","3",42125,42127,"86949",39.21,16,196.69
0.03,"2394","3","2","2","Presstex Flexible Ring Binders","3",42125,42125,"86949",100.38,9,40.28
0.04,"2395","3","2","2","Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection","3",42086,42087,"86952",79.4232,15,904.31
0.03,"2398","3","2","2","Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4","1",42059,42061,"86373",-15.0904,12,96.86
0,"2417","3","1","3","StarTAC 7760","3",42077,42078,"86754",-60.564,13,765.65
0.03,"2418","3","1","2","Sanford EarthWrite® Recycled Pencils, Medium Soft, #2","3",42010,42011,"86750",-381.8412,4,8.72
0.1,"2418","3","1","3","Canon PC1080F Personal Copier","3",42014,42015,"86753",-343.126,11,1913.84
0.06,"2418","3","1","2","Newell 318","3",42014,42016,"86753",66.36,10,28.09
0.07,"2419","3","1","2","Holmes Harmony HEPA Air Purifier for 17 x 20 Room","3",42089,42089,"86751",-162.918,5,1130.15
0.03,"2419","3","1","2","XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal","3",42089,42092,"86751",411.5172,7,54.37
0.04,"2420","3","1","2","Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""","3",42130,42130,"86752",-23.072,11,100.87
0.05,"2422","1","3","1","Global Airflow Leather Mesh Back Chair, Black","1",42148,42149,"89053",411.5172,12,1857.08
0.09,"2422","2","3","2","Avery Binder Labels","1",42026,42028,"89055",-154.307,10,42.56
0.04,"2423","3","3","3","Logitech Cordless Elite Duo","1",42025,42030,"89054",269.94,4,414.91
0.08,"2426","3","4","1","Advantus Employee of the Month Certificate Frame, 11 x 13-1/2","1",42078,42079,"90859",63.0591,3,91.39
0.08,"2426","3","4","2","Hoover Portapower™ Portable Vacuum","1",42126,42126,"90861",139.5801,37,202.29
0,"2426","3","4","1","Executive Impressions 12"" Wall Clock","1",42126,42133,"90861",109.67,9,168.71
0.03,"2427","3","2","2","White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11","1",42052,42053,"90860",395.308,21,885.65
0.1,"2430","3","3","2","Avery Premier Heavy-Duty Binder with Round Locking Rings","1",42087,42088,"91108",104.9145,11,152.05
0.04,"2430","3","3","2","SANFORD Major Accent™ Highlighters","1",42104,42105,"91109",24.59,7,49.1
0.03,"2430","3","3","3","7160","1",42092,42100,"91110",-381.8412,2,246.44
0.05,"2431","3","1","2","GBC Standard Plastic Binding Systems Combs","4",42165,42166,"24869",-9.177,21,199.08
0.07,"2431","3","1","2","Dual Level, Single-Width Filing Carts","4",42143,42143,"5920",-121.75,14,1913.84
0.07,"2432","3","1","2","Dual Level, Single-Width Filing Carts","1",42143,42143,"89096",24.35,3,436.94
0.09,"2432","2","1","2","3M Organizer Strips","1",42161,42163,"89097",-34.7645,6,37.38
0.05,"2433","3","1","2","GBC Standard Plastic Binding Systems Combs","1",42165,42166,"89095",-7.3416,5,47.4
0.09,"2437","1","3","3","Lexmark Z54se Color Inkjet Printer","1",42064,42066,"90301",35.29,3,260
0.02,"2441","3","1","1","Howard Miller 16"" Diameter Gallery Wall Clock","3",42098,42098,"89300",-100.17,11,709.7
0.01,"2442","3","1","3","Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack","3",42098,42100,"89300",-3.948,5,27.42
0.05,"2443","3","2","2","Avery Arch Ring Binders","3",42022,42022,"89299",411.5172,13,739.06
0.06,"2443","3","2","2","Binney & Smith inkTank™ Erasable Pocket Highlighter, Chisel Tip, Yellow","3",42156,42158,"89301",-381.8412,13,30.47
0.09,"2448","3","1","2","Xerox 214","1",42184,42186,"87790",-126.208,16,96.96
0.08,"2450","3","3","2","Newell 31","1",42147,42149,"90322",-5.54,1,4.21
0.06,"2454","2","2","3","Canon imageCLASS 2200 Advanced Copier","3",42064,42067,"89219",-68.432,1,1913.84
0.07,"2456","3","3","3","Motorola SB4200 Cable Modem","3",42026,42027,"89218",411.5172,7,1188.63
0.02,"2456","2","3","1","Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting","3",42026,42027,"89218",-381.8412,11,1009.93
0.02,"2457","3","3","2","GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black","1",42026,42026,"89218",-21.63242,9,140.7
0.03,"2458","3","3","2","Xerox 227","1",42007,42009,"91285",-35.04,2,15.95
0.05,"2458","3","3","2","Martin-Yale Premier Letter Opener","1",42147,42149,"91286",5.98,3,42.35
0.03,"2460","3","3","2","Xerox 227","2",42007,42009,"30785",-35.04,8,63.78
0.07,"2460","3","3","2","Peel-Off® China Markers","2",42007,42010,"30785",149.53,46,451.61
0.09,"2464","2","1","1","Eldon Regeneration Recycled Desk Accessories, Smoke","3",42135,42137,"88713",411.5172,4,10.41
0.08,"2464","1","1","1","Hon Rectangular Conference Tables","3",42135,42135,"88713",-381.8412,16,1913.84
0.05,"2464","3","1","2","GBC Standard Plastic Binding Systems' Combs","3",42024,42027,"88714",1.278,6,38.04
0.04,"2464","3","1","2","Avery 481","3",42024,42025,"88714",411.5172,14,42.53
0.04,"2466","3","2","2","Economy Binders","1",42062,42063,"88136",-3.71956,7,14.77
0.02,"2466","2","2","3","Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad","1",42062,42063,"88136",101.972,8,438.33
0.05,"2466","3","2","2","Xerox 1989","1",42062,42062,"88136",-16.6348,7,38.11
0.09,"2468","2","3","2","Avery Arch Ring Binders","3",42121,42123,"88135",411.5172,3,169.46
0.04,"2468","3","2","3","i270","3",42076,42077,"88137",-335.041,13,724.57
0.1,"2472","2","3","2","Avery 493","1",42056,42056,"86514",35.2797,10,51.13
0.07,"2481","2","2","2","Wilson Jones Impact Binders","3",42100,42102,"91000",-188.034,14,79.61
0.05,"2484","3","2","2","Xerox 216","3",42076,42077,"88998",322.122,16,109.99
0.03,"2484","3","2","2","Fellowes Recycled Storage Drawers","3",42076,42077,"88998",366.54,8,900.12
0.02,"2486","3","4","1","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table","3",42041,42042,"91414",-381.8412,4,237.62
0.03,"2486","2","4","3","StarTAC 8000","3",42041,42043,"91414",411.5172,1,176.42
0,"2486","1","4","1","Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms","3",42038,42040,"91416",9.204,11,1913.84
0.04,"2487","3","4","2","Avery 481","3",42175,42176,"91415",257.0832,14,43.41
0.1,"2487","3","4","2","Newell 318","3",42175,42176,"91415",0.7854,18,46.42
0.02,"2487","2","4","1","3M Polarizing Task Lamp with Clamp Arm, Light Gray","3",42157,42158,"91417",88.56,8,1140.95
0.08,"2488","3","1","2","Avery 493","3",42103,42103,"86887",12.726,9,42.69
0.02,"2488","3","1","2","Boston Model 1800 Electric Pencil Sharpener, Gray","3",42103,42104,"86887",160.8066,11,327.41
0.01,"2489","1","1","3","Lexmark 4227 Plus Dot Matrix Printer","4",42046,42048,"86883",-381.8412,2,1913.84
0.04,"2489","3","3","2","Smead Adjustable Mobile File Trolley with Lockable Top","4",42120,42121,"86885",411.5172,5,1913.84
0.07,"2489","3","3","3","6120","4",42016,42016,"86886",109.836,9,471.66
0.09,"2490","1","3","1","Bretford CR4500 Series Slim Rectangular Table","4",42049,42051,"86884",-93.8499999999999,2,662.8
0,"2490","2","3","3","TDK 4.7GB DVD-R","4",42016,42018,"86886",82.7034,11,119.86
0.09,"2491","1","3","1","Bretford CR4500 Series Slim Rectangular Table","4",42049,42051,"48836",-93.8499999999999,8,1913.84
0.06,"2491","3","1","2","Newell 336","4",42120,42122,"11712",0.369999999999999,9,38.96
0.04,"2491","3","3","2","Smead Adjustable Mobile File Trolley with Lockable Top","4",42120,42121,"23042",411.5172,20,1913.84
0.07,"2491","3","3","3","6120","4",42016,42016,"23877",109.836,37,1913.84
0,"2491","2","3","3","TDK 4.7GB DVD-R","4",42016,42018,"23877",128.03,42,457.63
0.08,"2491","3","1","2","Avery 493","4",42103,42103,"14785",31.752,36,170.75
0.02,"2491","3","1","2","Boston Model 1800 Electric Pencil Sharpener, Gray","4",42103,42104,"14785",117.208,45,1339.42
0.06,"2495","3","1","2","Newell 336","4",42120,42122,"86885",0.369999999999999,2,8.66
0.09,"2498","1","2","1","Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms","4",42053,42055,"16547",411.5172,30,1913.84
0.04,"2498","1","2","1","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","4",42053,42053,"16547",-381.8412,8,1749.64
0.09,"2498","3","4","1","Eldon® 200 Class™ Desk Accessories","4",42037,42039,"54567",-61.59,56,355.4
0.08,"2498","3","4","2","Newell 323","4",42040,42041,"20007",-46.25,88,148.36
0.09,"2499","1","2","1","Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms","1",42053,42055,"88319",411.5172,8,1913.84
0.09,"2500","3","4","1","Eldon® 200 Class™ Desk Accessories","1",42037,42039,"88320",-32.0268,14,88.85
0.1,"2502","3","3","2","GBC Standard Therm-A-Bind Covers","1",42082,42082,"91310",-45.816,3,70.82
0,"2502","2","3","2","Staples Premium Bright 1-Part Blank Computer Paper","1",42082,42083,"91310",30.63,7,90.44
0.02,"2506","3","3","2","Xerox 1984","2",42160,42162,"87033",-6.835,1,10.72
0.06,"2507","2","3","3","Canon PC1060 Personal Laser Copier","2",42160,42162,"87033",411.5172,15,1913.84
0.02,"2508","3","3","2","Fellowes Black Plastic Comb Bindings","2",42012,42016,"87031",-137.494,7,42.44
0.05,"2509","3","3","2","Xerox 1951","2",42129,42129,"87029",308.67,15,462.57
0.04,"2512","3","3","2","Xerox 1905","2",42170,42172,"87030",-223.944,19,125.37
0.02,"2516","3","3","2","Advantus Rolling Storage Box","2",42160,42162,"87033",36.495,11,190.85
0.07,"2520","3","3","2","Xerox 1979","2",42160,42161,"87033",255.7692,12,370.68
0,"2521","3","3","3","5165","1",42053,42056,"87032",411.5172,15,1913.84
0.04,"2522","1","3","3","Okidata ML395C Color Dot Matrix Printer","2",42160,42163,"87033",411.5172,6,1913.84
0.01,"2526","3","2","2","Peel & Stick Add-On Corner Pockets","3",42147,42149,"87208",395.76,24,58.05
0.07,"2527","3","2","2","Boston 1730 StandUp Electric Pencil Sharpener","3",42147,42149,"87208",-39.396,3,68.64
0.04,"2530","3","4","3","Targus USB Numeric Keypad","4",42092,42093,"87451",-89.5,7,277.07
0.08,"2531","3","4","2","EcoTones® Memo Sheets","4",42126,42128,"87452",28.4,14,51.99
