,country,serial,firmid,wfinal,phase,cor2_1,date_1,time_1,cor2_2,date_2,time_2,cor2_3,date_3,time_3,cor4,cor5,resp,cor7,cor7_oth,eg_cor8,jo_cor8,ma_cor8,cor9,cor10,cor11,cor12,cor13,cor14,cor15,cor16,fir1,fir1_1,fir2,fir3,fir4,fir5,fir6_a,fir6_b,fir7,fir8_1,fir8_2,eg_fir9,jo_fir9,ma_fir9,fir10,fir11_1,fir11_2,fir12,fir13,fir14,fir15,fir16,fir17,fir18,fir19,fir20,fir21_1,fir21_2,fir22,fir23,fir24,fir25,fir26,eg_fir27,jo_fir27,ma_fir27,eg_fir28,jo_fir28,ma_fir28,eg_fir29,jo_fir29,ma_fir29,eg_fir30,jo_fir30,ma_fir30,eg_fir31,jo_fir31,ma_fir31,eg_fir32,jo_fir32,ma_fir32,fir33,fir34,fir35,fir36,fir37,fir37_oth,fir38_1,fir38_2,fir38_3,fir38_4,eg_fir39,jo_fir39,ma_fir39,eg_fir39_1,jo_fir39_1,ma_fir39_1,fir40,fir41,eg_fir42,jo_fir42,ma_fir42,eg_fir42_1,jo_fir42_1,ma_fir42_1,fir44,fir45
957,Jordan,467,40000000467,1.0749385,First phase 1st script,Complete,4/24/2022,1582-10-14 15:13:09,,,,,,,No,6 to 49,Owner,Retail or Wholesale or Services of Motor Vehicles,,,Erbd,,Urban,2018,No,No,No,No,,Yes,7,,1,0,7,0,Male,University,25% or less,DK,2018,,21,,2,,,No,,No,,Yes,10,Yes,No,No,,,Yes,Not important,0,0,,,Refused,,,Refuse,,,Refused,,,Refuse,,,Refused,,,Refuse,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,Refused,,,Refuse,,1 to 5,0,,Refused,,,Refuse,,Yes,Yes
958,Jordan,468,40000000468,1.0749385,First phase 1st script,Complete,5/17/2022,1582-10-14 17:29:57,,,,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,,Erbd,,Rural,2015,No,No,No,No,,No,2,,0,0,0,0,Male,Primary/ Preparatory,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 15,000 JOD",,,15000,,,,,,20000,,,,,NA,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,1500,,,,,1 to 5,0,,3000,,,,,No,No
959,Jordan,480,40000000480,1.0749385,First phase 1st script,Incomplete and call returned,4/18/2022,1582-10-14 13:02:18,Phone disconnected/ busy,4/18/2022,1582-10-14 14:07:13,Complete,4/18/2022,1582-10-14 14:13:07,Yes,6 to 49,Owner,Construction or utilities,,,Oman,,Urban,2017,Yes,No,No,No,,,13,,0,0,0,0,Male,Primary/ Preparatory,25% or less,DK,DK,,55,,2,,,No,,No,,No,15,No,No,No,DK,DK,Yes,Not important,0,14,,,DK,,,Refuse,,,DK,,,Refuse,,,Refused,,,Refuse,,No,,Yes,20,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,"30,000 JOD to less than 150,000 JOD",,101 or more,50,,40000,,,,,Yes,No
960,Jordan,482,40000000482,0.5441898,First phase 1st script,Did not answer,4/21/2022,1582-10-14 12:33:32,Incomplete and call returned,5/25/2022,1582-10-14 13:05:27,Complete,5/25/2022,1582-10-14 14:50:06,Yes,6 to 49,Owner,Basic Metals & Metal Products,,,El akba,,Urban,2015,No,No,Yes,No,,,25,,1,5,20,0,Male,University,25% or less,DK,2021,,39,,1,9,2015,No,,Yes,15,Yes,20,Yes,Yes,"Yes, one person",,,Yes,Important,0,0,0,,DK,,,"15,000 JOD to less than 30,000 JOD",,,DK,,,"15,000 JOD to less than 30,000 JOD",,,DK,,,"30,000 JOD to less than 150,000 JOD",,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,100000,,,,,6 to 20,DK,,60000,,,,,Yes,Yes
961,Jordan,495,40000000495,1.0749385,First phase 1st script,Phone disconnected/ busy,4/24/2022,1582-10-14 14:53:17,Did not answer,5/25/2022,1582-10-14 18:17:07,Complete,5/26/2022,1582-10-14 13:59:36,Yes,6 to 49,General Manager,"Agriculture, fishing or mining",,,Balkka,,Rural,2000,No,No,No,No,,No,11,,6,10,0,1,Male,Primary/ Preparatory,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"15,000 JOD to less than 30,000 JOD",,,DK,,,"15,000 JOD to less than 30,000 JOD",,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,8000,,,,,101 or more,DK,,DK,,,"10,000 to less than 50,000",,No,No
962,Jordan,496,40000000496,1.0749385,First phase 1st script,Did not answer,5/17/2022,1582-10-14 18:18:47,Complete,5/18/2022,1582-10-14 16:38:11,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,,El Zarkaa,,Urban,2017,No,No,No,No,,No,2,,1,0,0,0,Female,Intermediate Institute/ Higher Institute, 26% to 50%,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,"0 to less than 15,000 JOD",,6 to 20,DK,,1500,,,,,No,No
963,Jordan,499,40000000499,1.0749385,First phase 1st script,Complete,4/19/2022,1582-10-14 15:38:48,,,,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,,Erbd,,Urban,2019,No,No,No,No,,No,2,,0,1,0,0,Male,Secondary Technical/ (general or Azhar),25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,Refuse,,,DK,,,"0 to less than 15,000 JOD",,,Refused,,,"0 to less than 15,000 JOD",,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,1500,,,,,1 to 5,0,,DK,,,"0 to less than 10,000",,No,No
964,Jordan,505,40000000505,1.0749385,First phase 1st script,Complete,4/24/2022,1582-10-14 14:25:57,,,,,,,Yes,Less than 6,General Manager,Transportation and storage,,,Oman,,Urban,1990,No,No,No,No,,Yes,3,,1,1,1,1,Male,University,25% or less,DK,2008,,25,,1,,,No,,No,,Yes,100,No,No,No,,,No,,0,0,,,25000,,,,,,25000,,,,,,18000,,,,,NA,,NA,,"private domestic individuals, companies or organizations",,100,0,0,0,,4000,,,,,101 or more,0,,10000,,,,,No,No
965,Jordan,506,40000000506,1.0749385,First phase 1st script,Incomplete and call returned,4/16/2022,1582-10-14 18:15:19,Phone disconnected/ busy,4/24/2022,1582-10-14 15:48:06,Complete,5/25/2022,1582-10-14 16:40:05,Yes,Less than 6,Owner,Industry of mechanics or electronics or Vehicles,,,El akba,,Urban,2019,No,No,No,No,,No,2,,0,0,1,1,Male,Intermediate Institute/ Higher Institute,more than 75%,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,1500,,,,,21 to 100,DK,,10000,,,,,Yes,No
966,Jordan,513,40000000513,1.0749385,First phase 1st script,Did not answer,4/16/2022,1582-10-14 15:03:30,Did not answer,4/24/2022,1582-10-14 16:20:43,Complete,5/25/2022,1582-10-14 17:42:08,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,,El Zarkaa,,Urban,2017,No,No,No,No,,No,2,,0,0,1,1,Male,Secondary Technical/ (general or Azhar),25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"15,000 JOD to less than 30,000 JOD",,,DK,,,"30,000 JOD to less than 150,000 JOD",,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,50000,,,,,101 or more,DK,,7650,,,,,No,No
967,Jordan,519,40000000519,1.0749385,First phase 1st script,Complete,4/16/2022,1582-10-14 18:01:35,,,,,,,Yes,6 to 49,Owner,Construction or utilities,,,Oman,,Rural,2021,No,No,No,No,,No,15,,0,0,14,0,Male,Intermediate Institute/ Higher Institute,51% to 75%,,,,,,,,,,,,,,,,,,,,,,,,,,Refused,,,Refuse,,,,,,,,,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,"0 to less than 15,000 JOD",,101 or more,5,,6200,,,,,No,No
968,Jordan,527,40000000527,1.0749385,First phase 1st script,Incomplete and call returned,4/24/2022,1582-10-14 13:34:40,Did not answer,5/25/2022,1582-10-14 17:32:43,Complete,5/26/2022,1582-10-14 18:29:38,Yes,6 to 49,General Manager,Construction or utilities,,,Oman,,Urban,2000,No,No,No,No,,Yes,7,,0,4,3,0,Male,Above university level,51% to 75%,DK,2015,,DK,,1,,,No,,No,,Yes,30,Yes,No,"Yes, one person",,,Yes,Very important,0,0,,,800000,,,,,,DK,,,"1,000,000 or more JOD",,,DK,,,"150,000 JOD to less than 1,000,000 JOD",,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,"30,000 JOD to less than 150,000 JOD",,101 or more,DK,,DK,,,"10,000 to less than 50,000",,Yes,No
969,Jordan,528,40000000528,1.0749385,First phase 1st script,Did not answer,4/24/2022,1582-10-14 13:20:21,Phone disconnected/ busy,5/25/2022,1582-10-14 17:34:42,Complete,5/26/2022,1582-10-14 16:34:13,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,,Oman,,Urban,1999,No,No,No,No,,No,1,No,,,,,Male,Intermediate Institute/ Higher Institute,more than 75%,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,"0 to less than 15,000 JOD",,101 or more,DK,,DK,,,"0 to less than 10,000",,Yes,Yes
970,Jordan,533,40000000533,1.0749385,First phase 1st script,Did not answer,4/24/2022,1582-10-14 14:03:23,Incomplete and call returned,5/25/2022,1582-10-14 18:47:38,Complete,5/25/2022,1582-10-14 20:30:41,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,,Erbd,,Urban,2019,No,No,No,No,,No,3,,0,1,1,1,Male,Secondary Technical/ (general or Azhar),25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,"0 to less than 15,000 JOD",,101 or more,0,,DK,,,"0 to less than 10,000",,No,Yes
971,Jordan,536,40000000536,0.5441898,First phase 1st script,Complete,4/21/2022,1582-10-14 12:51:33,,,,,,,Yes,6 to 49,Owner,Retail or Wholesale or Services of Motor Vehicles,,,Oman,,Urban,2008,Yes,No,Yes,Yes,No,,6,,1,2,2,2,Male,Above university level,more than 75%,DK,2017,,65,,4,DK,2017,No,,Yes,90,Yes,50,Yes,Yes,"Yes, one person",DK,2017,Yes,Important,0,0,1,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"30,000 JOD to less than 150,000 JOD",,No,,Yes,60,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,"15,000 JOD to less than 30,000 JOD",,101 or more,30,,DK,,,"10,000 to less than 50,000",,No,No
972,Jordan,538,40000000538,1.0749385,First phase 1st script,Complete,5/18/2022,1582-10-14 12:44:45,,,,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,,Oman,,Urban,2019,No,No,No,No,,Yes,2,,0,0,0,0,Male,University,more than 75%,9,2019,,32,,DK,,,No,,No,,No,100,Yes,No,digital tasks are outsourced,,,Yes,Important,0,1,,,Refused,,,Refuse,,,Refused,,,Refuse,,,Refused,,,Refuse,,NA,,Yes,40,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,"0 to less than 15,000 JOD",,1 to 5,DK,,Refused,,,Refuse,,No,Yes
973,Jordan,540,40000000540,1.0749385,First phase 1st script,Complete,5/19/2022,1582-10-14 13:19:41,,,,,,,Yes,6 to 49,General Manager,Education,,,Oman,,Urban,1998,No,No,No,No,,Yes,16,,14,0,0,0,Male,I don't know,more than 75%,DK,DK,,DK,,2,,,No,,No,,Yes,80,No,Yes,No,,,Yes,Important,0,0,,,DK,,,Don't know,,,DK,,,"0 to less than 15,000 JOD",,,DK,,,Don't know,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,Don't know,,21 to 100,100,,DK,,,Don't know,,Yes,Yes
974,Jordan,544,40000000544,1.0749385,First phase 1st script,Incomplete and call returned,4/18/2022,1582-10-14 15:18:13,Complete,4/21/2022,1582-10-14 16:49:57,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,,El Kark,,Rural,DK,No,No,No,No,,No,2,,0,0,0,2,Male,Secondary Technical/ (general or Azhar),25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,Refused,,,Refuse,,,Refused,,,Refuse,,,Refused,,,Refuse,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,"0 to less than 15,000 JOD",,21 to 100,DK,,0,,,,,No,No
975,Jordan,548,40000000548,1.0749385,First phase 1st script,Complete,5/19/2022,1582-10-14 14:36:52,,,,,,,Yes,Less than 6,Owner,Other Manufacturing or services (specify),Gym,,El Zarkaa,,Rural,2017,No,No,No,No,,No,3,,1,0,0,2,Male,Intermediate Institute/ Higher Institute,more than 75%,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,DK,,,"0 to less than 15,000 JOD",,,3000,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,10000,,,,,1 to 5,10,,DK,,,"0 to less than 10,000",,No,No
976,Jordan,549,40000000549,1.0749385,First phase 1st script,Incomplete and call returned,4/14/2022,1582-10-14 13:01:45,Complete,4/21/2022,1582-10-14 13:43:31,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,,El Zarkaa,,Urban,2015,No,No,No,No,,No,2,,0,0,0,2,Male,Secondary Technical/ (general or Azhar),25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,,DK,,,Don't know,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,Don't know,,101 or more,70,,0,,,,,No,No
977,Jordan,553,40000000553,1.0749385,First phase 1st script,Did not answer,4/24/2022,1582-10-14 14:17:26,Did not answer,5/25/2022,1582-10-14 18:33:56,Complete,5/26/2022,1582-10-14 15:06:40,Yes,Less than 6,General Manager,Retail or Wholesale or Services of Motor Vehicles,,,El Zarkaa,,Urban,2018,No,No,No,No,,No,1,No,,,,,Male,Primary/ Preparatory,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,12000,,,,,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,Don't know,,6 to 20,DK,,0,,,,,No,No
978,Jordan,555,40000000555,1.0749385,First phase 1st script,Incomplete and call returned,4/14/2022,1582-10-14 15:45:40,Complete,4/18/2022,1582-10-14 15:46:35,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,,Oman,,Urban,1999,No,No,No,No,,Yes,3,,0,0,0,0,Male,Secondary Technical/ (general or Azhar),25% or less,10,2021,,29,,8,,,No,,No,,No,0,No,No,No,,,No,,1,1,,,60000,,,,,,5000,,,,,,75000,,,,,Yes,35,Yes,20,"private domestic individuals, companies or organizations",,100,0,0,0,,85000,,,,,21 to 100,2,,4000,,,,,No,No
979,Jordan,556,40000000556,1.0749385,First phase 1st script,Incomplete and call returned,4/21/2022,1582-10-14 12:36:20,Did not answer,5/24/2022,1582-10-14 16:18:50,Complete,5/25/2022,1582-10-14 13:52:16,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,,Erbd,,Urban,2017,No,No,No,No,,No,2,,0,0,0,2,Male,University,more than 75%,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,"0 to less than 15,000 JOD",,101 or more,DK,,0,,,,,Yes,No
980,Jordan,565,40000000565,1.0749385,First phase 1st script,Complete,5/19/2022,1582-10-14 12:48:17,,,,,,,Yes,Less than 6,Owner,Industry of mechanics or electronics or Vehicles,,,Oman,,Urban,2001,No,No,No,No,,Yes,4,,0,0,0,0,Male,Primary/ Preparatory, 26% to 50%,DK,2019,,17,,2,,,No,,No,,No,100,No,No,"Yes, one person",,,No,,0,0,,,Refused,,,Refuse,,,Refused,,,Refuse,,,Refused,,,Refuse,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,Refused,,,"0 to less than 15,000 JOD",,1 to 5,100,,7000,,,,,No,No
981,Jordan,568,40000000568,1.0749385,First phase 1st script,Did not answer,4/24/2022,1582-10-14 13:59:39,Phone disconnected/ busy,5/25/2022,1582-10-14 18:49:35,Complete,5/26/2022,1582-10-14 15:41:36,Yes,Less than 6,Owner,Information and communication or IT,,,Oman,,Urban,2015,Yes,No,No,No,,,4,,1,3,0,1,Female,Secondary Technical/ (general or Azhar),51% to 75%,4,2016,,24,,10,,,No,,No,,No,25,Yes,No,digital tasks are outsourced,3,2015,No,,0,0,,,7000,,,,,,7000,,,,,,8500,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,1000,,,,,21 to 100,DK,,2500,,,,,No,No
982,Jordan,573,40000000573,1.0749385,First phase 1st script,Incomplete and call returned,4/14/2022,1582-10-14 12:46:42,Phone disconnected/ busy,4/14/2022,1582-10-14 14:13:33,Complete,4/18/2022,1582-10-14 17:06:19,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,,Oman,,Rural,2019,No,No,No,No,,No,2,,0,0,0,0,Male,Primary/ Preparatory,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,12000,,,,,6 to 20,25,,6000,,,,,No,No
983,Jordan,581,40000000581,1.0749385,First phase 1st script,Complete,5/18/2022,1582-10-14 13:21:07,,,,,,,Yes,6 to 49,General Manager,Retail or Wholesale or Services of Motor Vehicles,,,Oman,,Urban,2018,No,No,No,No,,Yes,7,,0,1,7,0,Male,University,25% or less,1,2021,,55,,1,,,No,,No,,Yes,15,Yes,No,No,,,Yes,Not important,0,1,,,320000,,,,,,250000,,,,,,DK,,,"150,000 JOD to less than 1,000,000 JOD",,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,100000,,,,,1 to 5,2,,DK,,,"50,000 to less than 100,000",,Yes,No
984,Jordan,583,40000000583,1.0749385,First phase 1st script,Complete,4/18/2022,1582-10-14 13:36:58,,,,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,,Oman,,Urban,1977,No,No,No,No,,No,2,,0,0,0,0,Male,Primary/ Preparatory,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 15,000 JOD",,,6000,,,,,,15000,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,10000,,,,,21 to 100,0,,6000,,,,,No,No
985,Jordan,585,40000000585,1.0749385,First phase 1st script,Complete,5/17/2022,1582-10-14 15:13:51,,,,,,,Yes,Less than 6,General Manager,Health,,,Oman,,Urban,1995,No,No,No,No,,No,2,,2,0,0,0,Female,University,more than 75%,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,"0 to less than 15,000 JOD",,101 or more,DK,,DK,,,"0 to less than 10,000",,No,No
986,Jordan,595,40000000595,0.5441898,First phase 1st script,Did not answer,5/18/2022,1582-10-14 17:19:59,Complete,5/19/2022,1582-10-14 16:03:48,,,,No,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,,Erbd,,Urban,2019,No,No,Yes,No,,,2,,2,2,1,0,Female,University,more than 75%,4,2020,,25,,5,4,2020,No,,Yes,50,Yes,100,Yes,No,No,,,Yes,Important,1,0,0,,DK,,,"15,000 JOD to less than 30,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"30,000 JOD to less than 150,000 JOD",,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,"0 to less than 15,000 JOD",,21 to 100,50,,DK,,,"10,000 to less than 50,000",,No,No
987,Jordan,598,40000000598,1.0749385,First phase 1st script,Complete,4/17/2022,1582-10-14 17:00:32,,,,,,,Yes,Less than 6,Owner,Industry of mechanics or electronics or Vehicles,,,Oman,,Urban,1995,No,No,No,No,,No,4,,0,0,0,0,Male,Primary/ Preparatory,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,2000,,,,,101 or more,0,,770,,,,,No,No
988,Jordan,599,40000000599,1.0749385,First phase 1st script,Complete,4/17/2022,1582-10-14 12:34:29,,,,,,,Yes,Less than 6,General Manager,Retail or Wholesale or Services of Motor Vehicles,,,Oman,,Urban,2013,No,No,No,No,,No,2,,0,1,0,0,Male,Primary/ Preparatory,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,,No,,No,,"private foreign individuals, companies or organizations",,50,50,0,0,,DK,,,Don't know,,6 to 20,DK,,DK,,,Don't know,,No,No
989,Jordan,600,40000000600,0.5441898,First phase 1st script,Phone disconnected/ busy,5/17/2022,1582-10-14 16:30:11,Complete,5/18/2022,1582-10-14 12:10:49,,,,Yes,Less than 6,Owner,Information and communication or IT,,,Maan,,Urban,2016,No,No,Yes,Yes,No,,5,,0,3,3,0,Male,University,51% to 75%,DK,2016,,45,,6,DK,2018,Yes,30,Yes,30,Yes,40,No,No,"Yes, one person",,,Yes,Very important,1,1,0,,21000,,,,,,18000,,,,,,6000,,,,,No,,Yes,60,"private domestic individuals, companies or organizations",,100,0,0,0,,30000,,,,,1 to 5,90,,13200,,,,,No,Yes
990,Jordan,602,40000000602,1.0749385,First phase 1st script,Complete,4/17/2022,1582-10-14 13:41:14,,,,,,,Yes,Less than 6,General Manager,Industry of mechanics or electronics or Vehicles,,,Oman,,Urban,2015,Yes,No,No,No,,,2,,0,0,0,0,Male,University,51% to 75%,4,2018,,27,,18,,,No,,No,,No,0,No,Yes,"Yes, we have an IT department",3,2022,Yes,Important,0,0,,,DK,,,"0 to less than 15,000 JOD",,,15000,,,,,,25000,,,,,NA,,NA,,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,Don't know,,101 or more,DK,,DK,,,Don't know,,No,No
991,Jordan,604,40000000604,1.0749385,First phase 1st script,Complete,4/16/2022,1582-10-14 17:27:35,,,,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,,Oman,,Urban,2021,No,No,No,No,,No,1,No,,,,,Male,Intermediate Institute/ Higher Institute, 26% to 50%,,,,,,,,,,,,,,,,,,,,,,,,,,2200,,,,,,,,,,,,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,13000,,,,,101 or more,DK,,0,,,,,No,No
992,Jordan,613,40000000613,1.0749385,First phase 1st script,Complete,4/16/2022,1582-10-14 14:56:16,,,,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,,Oman,,Urban,2021,No,No,No,No,,Yes,2,,0,0,0,0,Male,Primary/ Preparatory,25% or less,DK,2022,,18,,5,,,No,,No,,No,0,No,No,No,,,Yes,Neither/ nor,0,0,,,DK,,,"0 to less than 15,000 JOD",,,,,,,,,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,10000,,,,,101 or more,DK,,DK,,,"0 to less than 10,000",,No,No
993,Jordan,615,40000000615,1.0749385,First phase 1st script,Complete,4/18/2022,1582-10-14 13:11:51,,,,,,,Yes,Less than 6,Owner,Industry of Food,,,El Zarkaa,,Urban,2020,No,No,No,No,,No,4,,2,0,0,0,Male,Above university level,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,Don't know,,,DK,,,Don't know,,,,,,,,Yes,70,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,Don't know,,21 to 100,100,,DK,,,Don't know,,Yes,Yes
994,Jordan,618,40000000618,1.0749385,First phase 1st script,Complete,5/17/2022,1582-10-14 12:09:02,,,,,,,Yes,Less than 6,Owner,Industry of mechanics or electronics or Vehicles,,,El Zarkaa,,Urban,2008,No,No,No,No,,Yes,1,No,,,,,Male,Secondary Technical/ (general or Azhar),25% or less,DK,2012,,16,,10,,,No,,No,,Yes,0,Yes,Yes,No,,,Yes,Important,0,0,,,12000,,,,,,14000,,,,,,17000,,,,,NA,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,1000,,,,,1 to 5,10,,6000,,,,,No,No
995,Jordan,623,40000000623,1.0749385,First phase 1st script,Complete,5/17/2022,1582-10-14 13:11:09,,,,,,,Yes,6 to 49,General Manager,Construction or utilities,,,Oman,,Urban,2002,No,No,No,No,,Yes,7,,1,0,0,0,Male,University,51% to 75%,DK,2016,,32,,3,,,No,,No,,Yes,50,Yes,No,No,,,Yes,Important,0,0,,,Refused,,,Refuse,,,Refused,,,Refuse,,,Refused,,,Refuse,,NA,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,DK,,,"0 to less than 15,000 JOD",,101 or more,70,,Refused,,,Refuse,,Yes,Yes
996,Jordan,628,40000000628,1.0749385,First phase 1st script,Phone disconnected/ busy,5/17/2022,1582-10-14 09:48:24,Complete,5/19/2022,1582-10-14 13:23:14,,,,Yes,6 to 49,Owner,Education,,,Elmafrk,,Urban,2015,No,No,No,No,,Yes,13,,11,0,0,0,Male,Intermediate Institute/ Higher Institute,more than 75%,DK,2016,,24,,3,,,No,,No,,No,1,Yes,Yes,"Yes, one person",,,No,,0,0,,,DK,,,"0 to less than 15,000 JOD",,,DK,,,"0 to less than 15,000 JOD",,,2500,,,,,NA,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,2800,,,,,6 to 20,DK,,DK,,,"0 to less than 10,000",,No,Yes
